//CSV contenant les positions et les vitesses de N=10 particules évoluant dans un espace infini durant T=10000 tours.
//Chaque particule est décrite à chaque tour par sa position x et y et sa vitesse vx et vy (ex pour la particule 0 : x0,y0,vx0,vy0).

Tour,x0,y0,vx0,vy0,x1,y1,vx1,vy1,x2,y2,vx2,vy2,x3,y3,vx3,vy3,x4,y4,vx4,vy4,x5,y5,vx5,vy5,x6,y6,vx6,vy6,x7,y7,vx7,vy7,x8,y8,vx8,vy8,x9,y9,vx9,vy9
8380,62.00,-33501.00,0.00,-4.00,-25101.00,-8327.00,-3.00,-1.00,16705.00,41924.00,2.00,5.00,75391.00,-55.00,9.00,-0.00,58756.00,75374.00,7.00,9.00,-83756.00,23.00,-10.00,0.00,75415.01,-16799.00,9.00,-2.00,50326.00,33586.00,6.00,4.00,35.00,75409.00,0.00,9.00,25078.00,8301.00,3.00,1.00
8390,62.00,-33541.00,0.00,-4.00,-25131.00,-8337.00,-3.00,-1.00,16725.00,41974.00,2.00,5.00,75481.00,-55.00,9.00,-0.00,58826.00,75464.00,7.00,9.00,-83856.00,23.00,-10.00,0.00,75505.01,-16819.00,9.00,-2.00,50386.00,33626.00,6.00,4.00,35.00,75499.00,0.00,9.00,25108.00,8311.00,3.00,1.00
8400,62.00,-33581.00,0.00,-4.00,-25161.00,-8347.00,-3.00,-1.00,16745.00,42024.00,2.00,5.00,75571.00,-55.00,9.00,-0.00,58896.00,75554.00,7.00,9.00,-83956.00,23.00,-10.00,0.00,75595.01,-16839.00,9.00,-2.00,50446.00,33666.00,6.00,4.00,35.00,75589.00,0.00,9.00,25138.00,8321.00,3.00,1.00
8410,62.00,-33621.00,0.00,-4.00,-25191.00,-8357.00,-3.00,-1.00,16765.00,42074.00,2.00,5.00,75661.00,-55.00,9.00,-0.00,58966.00,75644.00,7.00,9.00,-84056.00,23.00,-10.00,0.00,75685.01,-16859.00,9.00,-2.00,50506.00,33706.00,6.00,4.00,35.00,75679.00,0.00,9.00,25168.00,8331.00,3.00,1.00
8420,62.00,-33661.00,0.00,-4.00,-25221.00,-8367.00,-3.00,-1.00,16785.00,42124.00,2.00,5.00,75751.00,-55.00,9.00,-0.00,59036.00,75734.00,7.00,9.00,-84156.00,23.00,-10.00,0.00,75775.01,-16879.00,9.00,-2.00,50566.00,33746.00,6.00,4.00,35.00,75769.00,0.00,9.00,25198.00,8341.00,3.00,1.00
8430,62.00,-33701.00,0.00,-4.00,-25251.00,-8377.00,-3.00,-1.00,16805.00,42174.00,2.00,5.00,75841.00,-55.00,9.00,-0.00,59106.00,75824.00,7.00,9.00,-84256.00,23.00,-10.00,0.00,75865.01,-16899.00,9.00,-2.00,50626.00,33786.00,6.00,4.00,35.00,75859.00,0.00,9.00,25228.00,8351.00,3.00,1.00
8440,62.00,-33741.00,0.00,-4.00,-25281.00,-8387.00,-3.00,-1.00,16825.00,42224.00,2.00,5.00,75931.00,-55.00,9.00,-0.00,59176.00,75914.00,7.00,9.00,-84356.00,23.00,-10.00,0.00,75955.01,-16919.00,9.00,-2.00,50686.00,33826.00,6.00,4.00,35.00,75949.00,0.00,9.00,25258.00,8361.00,3.00,1.00
8450,62.00,-33781.00,0.00,-4.00,-25311.00,-8397.00,-3.00,-1.00,16845.00,42274.00,2.00,5.00,76021.00,-55.00,9.00,-0.00,59246.00,76004.00,7.00,9.00,-84456.00,23.00,-10.00,0.00,76045.01,-16939.00,9.00,-2.00,50746.00,33866.00,6.00,4.00,35.00,76039.00,0.00,9.00,25288.00,8371.00,3.00,1.00
8460,62.00,-33821.00,0.00,-4.00,-25341.00,-8407.00,-3.00,-1.00,16865.00,42324.00,2.00,5.00,76111.00,-55.00,9.00,-0.00,59316.00,76094.00,7.00,9.00,-84556.00,23.00,-10.00,0.00,76135.01,-16959.00,9.00,-2.00,50806.00,33906.00,6.00,4.00,35.00,76129.00,0.00,9.00,25318.00,8381.00,3.00,1.00
8470,62.00,-33861.00,0.00,-4.00,-25371.00,-8417.00,-3.00,-1.00,16885.00,42374.00,2.00,5.00,76201.00,-55.00,9.00,-0.00,59386.00,76184.00,7.00,9.00,-84656.00,23.00,-10.00,0.00,76225.01,-16979.00,9.00,-2.00,50866.00,33946.00,6.00,4.00,35.00,76219.00,0.00,9.00,25348.00,8391.00,3.00,1.00
8480,62.00,-33901.00,0.00,-4.00,-25401.00,-8427.00,-3.00,-1.00,16905.00,42424.00,2.00,5.00,76291.00,-55.00,9.00,-0.00,59456.00,76274.00,7.00,9.00,-84756.00,23.00,-10.00,0.00,76315.01,-16999.00,9.00,-2.00,50926.00,33986.00,6.00,4.00,35.00,76309.00,0.00,9.00,25378.00,8401.00,3.00,1.00
8490,62.00,-33941.00,0.00,-4.00,-25431.00,-8437.00,-3.00,-1.00,16925.00,42474.00,2.00,5.00,76381.00,-55.00,9.00,-0.00,59526.00,76364.00,7.00,9.00,-84856.00,23.00,-10.00,0.00,76405.01,-17019.00,9.00,-2.00,50986.00,34026.00,6.00,4.00,35.00,76399.00,0.00,9.00,25408.00,8411.00,3.00,1.00
8500,62.00,-33981.00,0.00,-4.00,-25461.00,-8447.00,-3.00,-1.00,16945.00,42524.00,2.00,5.00,76471.00,-55.00,9.00,-0.00,59596.00,76454.00,7.00,9.00,-84956.00,23.00,-10.00,0.00,76495.01,-17039.00,9.00,-2.00,51046.00,34066.00,6.00,4.00,35.00,76489.00,0.00,9.00,25438.00,8421.00,3.00,1.00
8510,62.00,-34021.00,0.00,-4.00,-25491.00,-8457.00,-3.00,-1.00,16965.00,42574.00,2.00,5.00,76561.00,-55.00,9.00,-0.00,59666.00,76544.00,7.00,9.00,-85056.00,23.00,-10.00,0.00,76585.01,-17059.00,9.00,-2.00,51106.00,34106.00,6.00,4.00,35.00,76579.00,0.00,9.00,25468.00,8431.00,3.00,1.00
8520,62.00,-34061.00,0.00,-4.00,-25521.00,-8467.00,-3.00,-1.00,16985.00,42624.00,2.00,5.00,76651.00,-55.00,9.00,-0.00,59736.00,76634.00,7.00,9.00,-85156.00,23.00,-10.00,0.00,76675.01,-17079.00,9.00,-2.00,51166.00,34146.00,6.00,4.00,35.00,76669.00,0.00,9.00,25498.00,8441.00,3.00,1.00
8530,62.00,-34101.00,0.00,-4.00,-25551.00,-8477.00,-3.00,-1.00,17005.00,42674.00,2.00,5.00,76741.00,-55.00,9.00,-0.00,59806.00,76724.00,7.00,9.00,-85256.00,23.00,-10.00,0.00,76765.01,-17099.00,9.00,-2.00,51226.00,34186.00,6.00,4.00,35.00,76759.00,0.00,9.00,25528.00,8451.00,3.00,1.00
8540,62.00,-34141.00,0.00,-4.00,-25581.00,-8487.00,-3.00,-1.00,17025.00,42724.00,2.00,5.00,76831.00,-55.00,9.00,-0.00,59876.00,76814.00,7.00,9.00,-85356.00,23.00,-10.00,0.00,76855.01,-17119.00,9.00,-2.00,51286.00,34226.00,6.00,4.00,35.00,76849.00,0.00,9.00,25558.00,8461.00,3.00,1.00
8550,62.00,-34181.00,0.00,-4.00,-25611.00,-8497.00,-3.00,-1.00,17045.00,42774.00,2.00,5.00,76921.00,-55.00,9.00,-0.00,59946.00,76904.00,7.00,9.00,-85456.00,23.00,-10.00,0.00,76945.01,-17139.00,9.00,-2.00,51346.00,34266.00,6.00,4.00,35.00,76939.00,0.00,9.00,25588.00,8471.00,3.00,1.00
8560,62.00,-34221.00,0.00,-4.00,-25641.00,-8507.00,-3.00,-1.00,17065.00,42824.00,2.00,5.00,77011.00,-55.00,9.00,-0.00,60016.00,76994.00,7.00,9.00,-85556.00,23.00,-10.00,0.00,77035.01,-17159.00,9.00,-2.00,51406.00,34306.00,6.00,4.00,35.00,77029.00,0.00,9.00,25618.00,8481.00,3.00,1.00
8570,62.00,-34261.00,0.00,-4.00,-25671.00,-8517.00,-3.00,-1.00,17085.00,42874.00,2.00,5.00,77101.00,-55.00,9.00,-0.00,60086.00,77084.00,7.00,9.00,-85656.00,23.00,-10.00,0.00,77125.01,-17179.00,9.00,-2.00,51466.00,34346.00,6.00,4.00,35.00,77119.00,0.00,9.00,25648.00,8491.00,3.00,1.00
8580,62.00,-34301.00,0.00,-4.00,-25701.00,-8527.00,-3.00,-1.00,17105.00,42924.00,2.00,5.00,77191.00,-55.00,9.00,-0.00,60156.00,77174.00,7.00,9.00,-85756.00,23.00,-10.00,0.00,77215.01,-17199.00,9.00,-2.00,51526.00,34386.00,6.00,4.00,35.00,77209.00,0.00,9.00,25678.00,8501.00,3.00,1.00
8590,62.00,-34341.00,0.00,-4.00,-25731.00,-8537.00,-3.00,-1.00,17125.00,42974.00,2.00,5.00,77281.00,-55.00,9.00,-0.00,60226.00,77264.00,7.00,9.00,-85856.00,23.00,-10.00,0.00,77305.01,-17219.00,9.00,-2.00,51586.00,34426.00,6.00,4.00,35.00,77299.00,0.00,9.00,25708.00,8511.00,3.00,1.00
8600,62.00,-34381.00,0.00,-4.00,-25761.00,-8547.00,-3.00,-1.00,17145.00,43024.00,2.00,5.00,77371.00,-55.00,9.00,-0.00,60296.00,77354.00,7.00,9.00,-85956.00,23.00,-10.00,0.00,77395.01,-17239.00,9.00,-2.00,51646.00,34466.00,6.00,4.00,35.00,77389.00,0.00,9.00,25738.00,8521.00,3.00,1.00
8610,62.00,-34421.00,0.00,-4.00,-25791.00,-8557.00,-3.00,-1.00,17165.00,43074.00,2.00,5.00,77461.00,-55.00,9.00,-0.00,60366.00,77444.00,7.00,9.00,-86056.00,23.00,-10.00,0.00,77485.01,-17259.00,9.00,-2.00,51706.00,34506.00,6.00,4.00,35.00,77479.00,0.00,9.00,25768.00,8531.00,3.00,1.00
8620,62.00,-34461.00,0.00,-4.00,-25821.00,-8567.00,-3.00,-1.00,17185.00,43124.00,2.00,5.00,77551.00,-55.00,9.00,-0.00,60436.00,77534.00,7.00,9.00,-86156.00,23.00,-10.00,0.00,77575.01,-17279.00,9.00,-2.00,51766.00,34546.00,6.00,4.00,35.00,77569.00,0.00,9.00,25798.00,8541.00,3.00,1.00
8630,62.00,-34501.00,0.00,-4.00,-25851.00,-8577.00,-3.00,-1.00,17205.00,43174.00,2.00,5.00,77641.00,-55.00,9.00,-0.00,60506.00,77624.00,7.00,9.00,-86256.00,23.00,-10.00,0.00,77665.01,-17299.00,9.00,-2.00,51826.00,34586.00,6.00,4.00,35.00,77659.00,0.00,9.00,25828.00,8551.00,3.00,1.00
8640,62.00,-34541.00,0.00,-4.00,-25881.00,-8587.00,-3.00,-1.00,17225.00,43224.00,2.00,5.00,77731.00,-55.00,9.00,-0.00,60576.00,77714.00,7.00,9.00,-86356.00,23.00,-10.00,0.00,77755.01,-17319.00,9.00,-2.00,51886.00,34626.00,6.00,4.00,35.00,77749.00,0.00,9.00,25858.00,8561.00,3.00,1.00
8650,62.00,-34581.00,0.00,-4.00,-25911.00,-8597.00,-3.00,-1.00,17245.00,43274.00,2.00,5.00,77821.00,-55.00,9.00,-0.00,60646.00,77804.00,7.00,9.00,-86456.00,23.00,-10.00,0.00,77845.01,-17339.00,9.00,-2.00,51946.00,34666.00,6.00,4.00,35.00,77839.00,0.00,9.00,25888.00,8571.00,3.00,1.00
8660,62.00,-34621.00,0.00,-4.00,-25941.00,-8607.00,-3.00,-1.00,17265.00,43324.00,2.00,5.00,77911.00,-55.00,9.00,-0.00,60716.00,77894.00,7.00,9.00,-86556.00,23.00,-10.00,0.00,77935.01,-17359.00,9.00,-2.00,52006.00,34706.00,6.00,4.00,35.00,77929.00,0.00,9.00,25918.00,8581.00,3.00,1.00
8670,62.00,-34661.00,0.00,-4.00,-25971.00,-8617.00,-3.00,-1.00,17285.00,43374.00,2.00,5.00,78001.00,-55.00,9.00,-0.00,60786.00,77984.00,7.00,9.00,-86656.00,23.00,-10.00,0.00,78025.01,-17379.00,9.00,-2.00,52066.00,34746.00,6.00,4.00,35.00,78019.00,0.00,9.00,25948.00,8591.00,3.00,1.00
8680,62.00,-34701.00,0.00,-4.00,-26001.00,-8627.00,-3.00,-1.00,17305.00,43424.00,2.00,5.00,78091.00,-55.00,9.00,-0.00,60856.00,78074.00,7.00,9.00,-86756.00,23.00,-10.00,0.00,78115.01,-17399.00,9.00,-2.00,52126.00,34786.00,6.00,4.00,35.00,78109.00,0.00,9.00,25978.00,8601.00,3.00,1.00
8690,62.00,-34741.00,0.00,-4.00,-26031.00,-8637.00,-3.00,-1.00,17325.00,43474.00,2.00,5.00,78181.00,-55.00,9.00,-0.00,60926.00,78164.00,7.00,9.00,-86856.00,23.00,-10.00,0.00,78205.01,-17419.00,9.00,-2.00,52186.00,34826.00,6.00,4.00,35.00,78199.00,0.00,9.00,26008.00,8611.00,3.00,1.00
8700,62.00,-34781.00,0.00,-4.00,-26061.00,-8647.00,-3.00,-1.00,17345.00,43524.00,2.00,5.00,78271.00,-55.00,9.00,-0.00,60996.00,78254.00,7.00,9.00,-86956.00,23.00,-10.00,0.00,78295.01,-17439.00,9.00,-2.00,52246.00,34866.00,6.00,4.00,35.00,78289.00,0.00,9.00,26038.00,8621.00,3.00,1.00
8710,62.00,-34821.00,0.00,-4.00,-26091.00,-8657.00,-3.00,-1.00,17365.00,43574.00,2.00,5.00,78361.00,-55.00,9.00,-0.00,61066.00,78344.00,7.00,9.00,-87056.00,23.00,-10.00,0.00,78385.01,-17459.00,9.00,-2.00,52306.00,34906.00,6.00,4.00,35.00,78379.00,0.00,9.00,26068.00,8631.00,3.00,1.00
8720,62.00,-34861.00,0.00,-4.00,-26121.00,-8667.00,-3.00,-1.00,17385.00,43624.00,2.00,5.00,78451.00,-55.00,9.00,-0.00,61136.00,78434.00,7.00,9.00,-87156.00,23.00,-10.00,0.00,78475.01,-17479.00,9.00,-2.00,52366.00,34946.00,6.00,4.00,35.00,78469.00,0.00,9.00,26098.00,8641.00,3.00,1.00
8730,62.00,-34901.00,0.00,-4.00,-26151.00,-8677.00,-3.00,-1.00,17405.00,43674.00,2.00,5.00,78541.00,-55.00,9.00,-0.00,61206.00,78524.00,7.00,9.00,-87256.00,23.00,-10.00,0.00,78565.01,-17499.00,9.00,-2.00,52426.00,34986.00,6.00,4.00,35.00,78559.00,0.00,9.00,26128.00,8651.00,3.00,1.00
8740,62.00,-34941.00,0.00,-4.00,-26181.00,-8687.00,-3.00,-1.00,17425.00,43724.00,2.00,5.00,78631.00,-55.00,9.00,-0.00,61276.00,78614.00,7.00,9.00,-87356.00,23.00,-10.00,0.00,78655.01,-17519.00,9.00,-2.00,52486.00,35026.00,6.00,4.00,35.00,78649.00,0.00,9.00,26158.00,8661.00,3.00,1.00
8750,62.00,-34981.00,0.00,-4.00,-26211.00,-8697.00,-3.00,-1.00,17445.00,43774.00,2.00,5.00,78721.00,-55.00,9.00,-0.00,61346.00,78704.00,7.00,9.00,-87456.00,23.00,-10.00,0.00,78745.01,-17539.00,9.00,-2.00,52546.00,35066.00,6.00,4.00,35.00,78739.00,0.00,9.00,26188.00,8671.00,3.00,1.00
8760,62.00,-35021.00,0.00,-4.00,-26241.00,-8707.00,-3.00,-1.00,17465.00,43824.00,2.00,5.00,78811.00,-55.00,9.00,-0.00,61416.00,78794.00,7.00,9.00,-87556.00,23.00,-10.00,0.00,78835.01,-17559.00,9.00,-2.00,52606.00,35106.00,6.00,4.00,35.00,78829.00,0.00,9.00,26218.00,8681.00,3.00,1.00
8770,62.00,-35061.00,0.00,-4.00,-26271.00,-8717.00,-3.00,-1.00,17485.00,43874.00,2.00,5.00,78901.00,-55.00,9.00,-0.00,61486.00,78884.00,7.00,9.00,-87656.00,23.00,-10.00,0.00,78925.01,-17579.00,9.00,-2.00,52666.00,35146.00,6.00,4.00,35.00,78919.00,0.00,9.00,26248.00,8691.00,3.00,1.00
8780,62.00,-35101.00,0.00,-4.00,-26301.00,-8727.00,-3.00,-1.00,17505.00,43924.00,2.00,5.00,78991.00,-55.00,9.00,-0.00,61556.00,78974.00,7.00,9.00,-87756.00,23.00,-10.00,0.00,79015.01,-17599.00,9.00,-2.00,52726.00,35186.00,6.00,4.00,35.00,79009.00,0.00,9.00,26278.00,8701.00,3.00,1.00
8790,62.00,-35141.00,0.00,-4.00,-26331.00,-8737.00,-3.00,-1.00,17525.00,43974.00,2.00,5.00,79081.00,-55.00,9.00,-0.00,61626.00,79064.00,7.00,9.00,-87856.00,23.00,-10.00,0.00,79105.01,-17619.00,9.00,-2.00,52786.00,35226.00,6.00,4.00,35.00,79099.00,0.00,9.00,26308.00,8711.00,3.00,1.00
8800,62.00,-35181.00,0.00,-4.00,-26361.00,-8747.00,-3.00,-1.00,17545.00,44024.00,2.00,5.00,79171.00,-55.00,9.00,-0.00,61696.00,79154.00,7.00,9.00,-87956.00,23.00,-10.00,0.00,79195.01,-17639.00,9.00,-2.00,52846.00,35266.00,6.00,4.00,35.00,79189.00,0.00,9.00,26338.00,8721.00,3.00,1.00
8810,62.00,-35221.00,0.00,-4.00,-26391.00,-8757.00,-3.00,-1.00,17565.00,44074.00,2.00,5.00,79261.00,-55.00,9.00,-0.00,61766.00,79244.00,7.00,9.00,-88056.00,23.00,-10.00,0.00,79285.01,-17659.00,9.00,-2.00,52906.00,35306.00,6.00,4.00,35.00,79279.00,0.00,9.00,26368.00,8731.00,3.00,1.00
8820,62.00,-35261.00,0.00,-4.00,-26421.00,-8767.00,-3.00,-1.00,17585.00,44124.00,2.00,5.00,79351.00,-55.00,9.00,-0.00,61836.00,79334.00,7.00,9.00,-88156.00,23.00,-10.00,0.00,79375.01,-17679.00,9.00,-2.00,52966.00,35346.00,6.00,4.00,35.00,79369.00,0.00,9.00,26398.00,8741.00,3.00,1.00
8830,62.00,-35301.00,0.00,-4.00,-26451.00,-8777.00,-3.00,-1.00,17605.00,44174.00,2.00,5.00,79441.00,-55.00,9.00,-0.00,61906.00,79424.00,7.00,9.00,-88256.00,23.00,-10.00,0.00,79465.01,-17699.00,9.00,-2.00,53026.00,35386.00,6.00,4.00,35.00,79459.00,0.00,9.00,26428.00,8751.00,3.00,1.00
8840,62.00,-35341.00,0.00,-4.00,-26481.00,-8787.00,-3.00,-1.00,17625.00,44224.00,2.00,5.00,79531.00,-55.00,9.00,-0.00,61976.00,79514.00,7.00,9.00,-88356.00,23.00,-10.00,0.00,79555.01,-17719.00,9.00,-2.00,53086.00,35426.00,6.00,4.00,35.00,79549.00,0.00,9.00,26458.00,8761.00,3.00,1.00
8850,62.00,-35381.00,0.00,-4.00,-26511.00,-8797.00,-3.00,-1.00,17645.00,44274.00,2.00,5.00,79621.00,-55.00,9.00,-0.00,62046.00,79604.00,7.00,9.00,-88456.00,23.00,-10.00,0.00,79645.01,-17739.00,9.00,-2.00,53146.00,35466.00,6.00,4.00,35.00,79639.00,0.00,9.00,26488.00,8771.00,3.00,1.00
8860,62.00,-35421.00,0.00,-4.00,-26541.00,-8807.00,-3.00,-1.00,17665.00,44324.00,2.00,5.00,79711.00,-55.00,9.00,-0.00,62116.00,79694.00,7.00,9.00,-88556.00,23.00,-10.00,0.00,79735.01,-17759.00,9.00,-2.00,53206.00,35506.00,6.00,4.00,35.00,79729.00,0.00,9.00,26518.00,8781.00,3.00,1.00
8870,62.00,-35461.00,0.00,-4.00,-26571.00,-8817.00,-3.00,-1.00,17685.00,44374.00,2.00,5.00,79801.00,-55.00,9.00,-0.00,62186.00,79784.00,7.00,9.00,-88656.00,23.00,-10.00,0.00,79825.01,-17779.00,9.00,-2.00,53266.00,35546.00,6.00,4.00,35.00,79819.00,0.00,9.00,26548.00,8791.00,3.00,1.00
8880,62.00,-35501.00,0.00,-4.00,-26601.00,-8827.00,-3.00,-1.00,17705.00,44424.00,2.00,5.00,79891.00,-55.00,9.00,-0.00,62256.00,79874.00,7.00,9.00,-88756.00,23.00,-10.00,0.00,79915.01,-17799.00,9.00,-2.00,53326.00,35586.00,6.00,4.00,35.00,79909.00,0.00,9.00,26578.00,8801.00,3.00,1.00
8890,62.00,-35541.00,0.00,-4.00,-26631.00,-8837.00,-3.00,-1.00,17725.00,44474.00,2.00,5.00,79981.00,-55.00,9.00,-0.00,62326.00,79964.00,7.00,9.00,-88856.00,23.00,-10.00,0.00,80005.01,-17819.00,9.00,-2.00,53386.00,35626.00,6.00,4.00,35.00,79999.00,0.00,9.00,26608.00,8811.00,3.00,1.00
8900,62.00,-35581.00,0.00,-4.00,-26661.00,-8847.00,-3.00,-1.00,17745.00,44524.00,2.00,5.00,80071.00,-55.00,9.00,-0.00,62396.00,80054.00,7.00,9.00,-88956.00,23.00,-10.00,0.00,80095.01,-17839.00,9.00,-2.00,53446.00,35666.00,6.00,4.00,35.00,80089.00,0.00,9.00,26638.00,8821.00,3.00,1.00
8910,62.00,-35621.00,0.00,-4.00,-26691.00,-8857.00,-3.00,-1.00,17765.00,44574.00,2.00,5.00,80161.00,-55.00,9.00,-0.00,62466.00,80144.00,7.00,9.00,-89056.00,23.00,-10.00,0.00,80185.01,-17859.00,9.00,-2.00,53506.00,35706.00,6.00,4.00,35.00,80179.00,0.00,9.00,26668.00,8831.00,3.00,1.00
8920,62.00,-35661.00,0.00,-4.00,-26721.00,-8867.00,-3.00,-1.00,17785.00,44624.00,2.00,5.00,80251.00,-55.00,9.00,-0.00,62536.00,80234.00,7.00,9.00,-89156.00,23.00,-10.00,0.00,80275.01,-17879.00,9.00,-2.00,53566.00,35746.00,6.00,4.00,35.00,80269.00,0.00,9.00,26698.00,8841.00,3.00,1.00
8930,62.00,-35701.00,0.00,-4.00,-26751.00,-8877.00,-3.00,-1.00,17805.00,44674.00,2.00,5.00,80341.00,-55.00,9.00,-0.00,62606.00,80324.00,7.00,9.00,-89256.00,23.00,-10.00,0.00,80365.01,-17899.00,9.00,-2.00,53626.00,35786.00,6.00,4.00,35.00,80359.00,0.00,9.00,26728.00,8851.00,3.00,1.00
8940,62.00,-35741.00,0.00,-4.00,-26781.00,-8887.00,-3.00,-1.00,17825.00,44724.00,2.00,5.00,80431.00,-55.00,9.00,-0.00,62676.00,80414.00,7.00,9.00,-89356.00,23.00,-10.00,0.00,80455.01,-17919.00,9.00,-2.00,53686.00,35826.00,6.00,4.00,35.00,80449.00,0.00,9.00,26758.00,8861.00,3.00,1.00
8950,62.00,-35781.00,0.00,-4.00,-26811.00,-8897.00,-3.00,-1.00,17845.00,44774.00,2.00,5.00,80521.00,-55.00,9.00,-0.00,62746.00,80504.00,7.00,9.00,-89456.00,23.00,-10.00,0.00,80545.01,-17939.00,9.00,-2.00,53746.00,35866.00,6.00,4.00,35.00,80539.00,0.00,9.00,26788.00,8871.00,3.00,1.00
8960,62.00,-35821.00,0.00,-4.00,-26841.00,-8907.00,-3.00,-1.00,17865.00,44824.00,2.00,5.00,80611.00,-55.00,9.00,-0.00,62816.00,80594.00,7.00,9.00,-89556.00,23.00,-10.00,0.00,80635.01,-17959.00,9.00,-2.00,53806.00,35906.00,6.00,4.00,35.00,80629.00,0.00,9.00,26818.00,8881.00,3.00,1.00
8970,62.00,-35861.00,0.00,-4.00,-26871.00,-8917.00,-3.00,-1.00,17885.00,44874.00,2.00,5.00,80701.00,-55.00,9.00,-0.00,62886.00,80684.00,7.00,9.00,-89656.00,23.00,-10.00,0.00,80725.01,-17979.00,9.00,-2.00,53866.00,35946.00,6.00,4.00,35.00,80719.00,0.00,9.00,26848.00,8891.00,3.00,1.00
8980,62.00,-35901.00,0.00,-4.00,-26901.00,-8927.00,-3.00,-1.00,17905.00,44924.00,2.00,5.00,80791.00,-55.00,9.00,-0.00,62956.00,80774.00,7.00,9.00,-89756.00,23.00,-10.00,0.00,80815.01,-17999.00,9.00,-2.00,53926.00,35986.00,6.00,4.00,35.00,80809.00,0.00,9.00,26878.00,8901.00,3.00,1.00
8990,62.00,-35941.00,0.00,-4.00,-26931.00,-8937.00,-3.00,-1.00,17925.00,44974.00,2.00,5.00,80881.00,-55.00,9.00,-0.00,63026.00,80864.00,7.00,9.00,-89856.00,23.00,-10.00,0.00,80905.01,-18019.00,9.00,-2.00,53986.00,36026.00,6.00,4.00,35.00,80899.00,0.00,9.00,26908.00,8911.00,3.00,1.00
9000,62.00,-35981.00,0.00,-4.00,-26961.00,-8947.00,-3.00,-1.00,17945.00,45024.00,2.00,5.00,80971.00,-55.00,9.00,-0.00,63096.00,80954.00,7.00,9.00,-89956.00,23.00,-10.00,0.00,80995.01,-18039.00,9.00,-2.00,54046.00,36066.00,6.00,4.00,35.00,80989.00,0.00,9.00,26938.00,8921.00,3.00,1.00
9010,62.00,-36021.00,0.00,-4.00,-26991.00,-8957.00,-3.00,-1.00,17965.00,45074.00,2.00,5.00,81061.00,-55.00,9.00,-0.00,63166.00,81044.00,7.00,9.00,-90056.00,23.00,-10.00,0.00,81085.01,-18059.00,9.00,-2.00,54106.00,36106.00,6.00,4.00,35.00,81079.00,0.00,9.00,26968.00,8931.00,3.00,1.00
9020,62.00,-36061.00,0.00,-4.00,-27021.00,-8967.00,-3.00,-1.00,17985.00,45124.00,2.00,5.00,81151.00,-55.00,9.00,-0.00,63236.00,81134.00,7.00,9.00,-90156.00,23.00,-10.00,0.00,81175.01,-18079.00,9.00,-2.00,54166.00,36146.00,6.00,4.00,35.00,81169.00,0.00,9.00,26998.00,8941.00,3.00,1.00
9030,62.00,-36101.00,0.00,-4.00,-27051.00,-8977.00,-3.00,-1.00,18005.00,45174.00,2.00,5.00,81241.00,-55.00,9.00,-0.00,63306.00,81224.00,7.00,9.00,-90256.00,23.00,-10.00,0.00,81265.01,-18099.00,9.00,-2.00,54226.00,36186.00,6.00,4.00,35.00,81259.00,0.00,9.00,27028.00,8951.00,3.00,1.00
9040,62.00,-36141.00,0.00,-4.00,-27081.00,-8987.00,-3.00,-1.00,18025.00,45224.00,2.00,5.00,81331.00,-55.00,9.00,-0.00,63376.00,81314.00,7.00,9.00,-90356.00,23.00,-10.00,0.00,81355.01,-18119.00,9.00,-2.00,54286.00,36226.00,6.00,4.00,35.00,81349.00,0.00,9.00,27058.00,8961.00,3.00,1.00
9050,62.00,-36181.00,0.00,-4.00,-27111.00,-8997.00,-3.00,-1.00,18045.00,45274.00,2.00,5.00,81421.00,-55.00,9.00,-0.00,63446.00,81404.00,7.00,9.00,-90456.00,23.00,-10.00,0.00,81445.01,-18139.00,9.00,-2.00,54346.00,36266.00,6.00,4.00,35.00,81439.00,0.00,9.00,27088.00,8971.00,3.00,1.00
9060,62.00,-36221.00,0.00,-4.00,-27141.00,-9007.00,-3.00,-1.00,18065.00,45324.00,2.00,5.00,81511.00,-55.00,9.00,-0.00,63516.00,81494.00,7.00,9.00,-90556.00,23.00,-10.00,0.00,81535.01,-18159.00,9.00,-2.00,54406.00,36306.00,6.00,4.00,35.00,81529.00,0.00,9.00,27118.00,8981.00,3.00,1.00
9070,62.00,-36261.00,0.00,-4.00,-27171.00,-9017.00,-3.00,-1.00,18085.00,45374.00,2.00,5.00,81601.00,-55.00,9.00,-0.00,63586.00,81584.00,7.00,9.00,-90656.00,23.00,-10.00,0.00,81625.01,-18179.00,9.00,-2.00,54466.00,36346.00,6.00,4.00,35.00,81619.00,0.00,9.00,27148.00,8991.00,3.00,1.00
9080,62.00,-36301.00,0.00,-4.00,-27201.00,-9027.00,-3.00,-1.00,18105.00,45424.00,2.00,5.00,81691.00,-55.00,9.00,-0.00,63656.00,81674.00,7.00,9.00,-90756.00,23.00,-10.00,0.00,81715.01,-18199.00,9.00,-2.00,54526.00,36386.00,6.00,4.00,35.00,81709.00,0.00,9.00,27178.00,9001.00,3.00,1.00
